source	word	sage	base_count	base_rate	file_count	file_rate
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	black	1.1856238983166902	12294	0.006441856663187414	5055	0.016633596904275377
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	niggas	1.1236890851419021	1395	0.0007309573812547944	557	0.0018328216569102641
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	nigger	1.0798203467529741	5057	0.0026497860050218604	1882	0.006192765454766817
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	nigga	1.060115241755498	1606	0.0008415179600682436	599	0.001971023648993264
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	negro	1.051252668360439	358	0.00018758619533277163	147	0.0004837069722905006
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	blacks	1.0363465078592378	3435	0.0017998843043800852	1230	0.004047344053859291
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	blm	1.0295361675509112	424	0.00022216912519858986	167	0.0005495174447109768
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	chicago	1.020575564508539	241	0.0001262800923888211	102	0.00033563340934442896
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	africa	0.9484913467737374	665	0.00034844921758741095	232	0.0007634014800775247
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	cops	0.9448817777895697	593	0.00031072238500651835	208	0.0006844289131729532
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	male	1.4418167144293828	1206	0.0006319244457299513	172	0.0023184029977489926
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	men	1.3439211684512131	4076	0.0021357579111071986	511	0.006887813557265902
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	man	1.3070803452759163	3937	0.002062924164874642	476	0.006416045505398375
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	penis	1.2586106626319238	216	0.00011318049774267785	31	0.00041785170308266724
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	molotov	1.2080380798061476	72	3.7726832580892614e-05	14	0.000188707220747011
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	dollar	1.1758785509477037	181	9.484106523807728e-05	25	0.0003369771799053768
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	gender	1.1484444819204171	610	0.0003196301093658958	68	0.0009165779293426249
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	males	1.147601886569468	522	0.00027351953621147145	59	0.0007952661445766893
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	divorce	1.1102734126540574	94	4.925447586949869e-05	15	0.00020218630794322607
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	incel	1.0902590862303434	128	6.706992458825354e-05	18	0.00024262356953187131
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jewish	2.686199051479097	868	0.0004548179261140943	421	0.005411241500751918
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jews	2.4856332693204313	3133	0.0016416412010546745	1194	0.015346846441562447
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jew	2.3973660841733526	1251	0.0006555037160930092	447	0.0057454274366653384
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	israel	2.3873549887288217	652	0.00034163742837141646	239	0.0030719399493579773
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	holocaust	2.3534989348848705	247	0.0001294239951038955	98	0.0012596239122890452
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	gas	2.35166301548088	214	0.0001121325301709864	87	0.0011182375547872136
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	zionist	2.3429974058369525	164	8.593334087869985e-05	70	0.0008997313659207465
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	zionists	2.33068755230216	67	3.510691365166396e-05	38	0.000488425598642691
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	hitler	2.311575479973203	466	0.00024417644420411053	163	0.0020950887520725953
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	oven	2.257737971178475	116	6.078211915810477e-05	50	0.0006426652613719618
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	hoes	1.338002865634221	489	0.00025622807127856237	347	0.000835804214669207
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	sexist	1.3126869090572997	407	0.00021326140083921243	287	0.0006912847539194882
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	feminists	1.2844557403354835	379	0.00019858985483553197	262	0.0006310683119404387
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	woman	1.2493228676441854	3201	0.0016772720984921843	1912	0.004605353482557705
