source	word	sage	base_count	base_rate	file_count	file_rate
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	ethiopian	0.7094678472964164	144	5.892544539861836e-05	130	0.00012510140431137932
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	chinese	0.7079498795393203	600	0.00024552268916090984	510	0.0004907824322984881
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	asian	0.6592139795182145	619	0.00025329757431767196	501	0.0004821215658461618
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	mexicans	0.6463686610075708	423	0.00017309349585844144	341	0.000328150606693695
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	black	0.6328757186498298	10489	0.004292145811014639	8122	0.0078159508139771
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	hispanic	0.6186579474794959	300	0.00012276134458045492	238	0.00022903180173929446
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	blacks	0.6148649240228128	2726	0.0011154914177544004	2080	0.002001622468982069
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	asians	0.607129555113652	809	0.00033104642588529344	619	0.0005956751482211061
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	nationalists	0.5962236773942855	201	8.22501008689048e-05	159	0.00015300864065776395
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	races	0.5962236773942855	201	8.22501008689048e-05	159	0.00015300864065776395
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	priest	1.1972792434027055	367	0.00015017804487008985	238	0.00048439061421951034
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	catholic	1.1960570811295617	977	0.0003997927788503482	621	0.001263893157270235
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	catholics	1.140046398748772	443	0.00018127758549713844	270	0.000549518764030537
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christians	1.0671079362182097	1759	0.0007197906837234007	978	0.0019904790785995005
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	evangelicals	1.0588329821823697	96	3.9283630265745576e-05	59	0.00012008002621408029
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	rabbi	1.0503769206551272	84	3.437317648252738e-05	52	0.00010583324344291822
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christianity	1.0467942419157266	513	0.00020992189923257792	284	0.0005780123295728611
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christian	1.0458053322349465	1982	0.0008110432831948722	1078	0.0021940045467589587
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	clergy	1.017753944016171	127	5.196896920572592e-05	73	0.00014857359175640445
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	bishops	1.0112454106820596	170	6.956476192892445e-05	95	0.00019334919475148522
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	dyke	0.908016958133426	483	0.00019764576477453242	440	0.00048178523328259987
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	hoes	0.8931026101436518	715	0.00029258120458341757	637	0.0006974936218204912
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	transgender	0.8842907735778089	481	0.00019682735581066273	428	0.00046864563601125626
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	feminine	0.8529429211965185	99	4.0511243711550126e-05	93	0.00010183187885291315
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	trans	0.8438097695208905	300	0.00012276134458045492	260	0.0002846912742124454
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	dykes	0.8382613713206986	380	0.0001554977031352429	325	0.00035586409276555674
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	fag	0.8370092720340994	688	0.00028153268357117663	580	0.000635080534781609
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	queer	0.834934491887384	339	0.00013872031937591406	290	0.0003175402673908045
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	lesbian	0.8345672623054219	431	0.00017636713171392023	366	0.0004007577167759808
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	locker	0.8305749319664266	99	4.0511243711550126e-05	91	9.964194597435589e-05
