source	word	sage	base_count	base_rate	file_count	file_rate
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	black	1.0325520617617845	12294	0.006441856663187414	5055	0.016633596904275377
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	niggas	0.9889837303881042	1395	0.0007309573812547944	557	0.0018328216569102641
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	cotton	0.985438134663884	100	5.2398378584573076e-05	48	0.00015794513380914304
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	chicago	0.9734308840722707	241	0.0001262800923888211	102	0.00033563340934442896
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	negro	0.9716412881038481	358	0.00018758619533277163	147	0.0004837069722905006
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	blm	0.9389028622447309	424	0.00022216912519858986	167	0.0005495174447109768
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	nigger	0.9301437079821286	5057	0.0026497860050218604	1882	0.006192765454766817
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	nigga	0.9226892186674981	1606	0.0008415179600682436	599	0.001971023648993264
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	blacks	0.8893795662847461	3435	0.0017998843043800852	1230	0.004047344053859291
/home/mamille3/hegemonic_hate/data/identity/people_of_color_sents.txt	players	0.870600574172479	246	0.00012890001131804978	94	0.0003093092203762385
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	molotov	1.3999490410087843	72	3.7726832580892614e-05	14	0.000188707220747011
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	male	1.3667750408033412	1206	0.0006319244457299513	172	0.0023184029977489926
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	penis	1.2796582302932442	216	0.00011318049774267785	31	0.00041785170308266724
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	divorce	1.2521903490542716	94	4.925447586949869e-05	15	0.00020218630794322607
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	men	1.2521356136523543	4076	0.0021357579111071986	511	0.006887813557265902
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	dollar	1.2171884625517417	181	9.484106523807728e-05	25	0.0003369771799053768
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	man	1.215521584991169	3937	0.002062924164874642	476	0.006416045505398375
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	incel	1.1799731988872315	128	6.706992458825354e-05	18	0.00024262356953187131
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	soy	1.15678604829531	96	5.0302443441190154e-05	14	0.000188707220747011
/home/mamille3/hegemonic_hate/data/identity/men_sents.txt	genders	1.1485572178453203	88	4.611057315442431e-05	13	0.00017522813355079595
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jewish	2.5913908763931923	868	0.0004548179261140943	421	0.005411241500751918
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	zionists	2.499665411296602	67	3.510691365166396e-05	38	0.000488425598642691
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jews	2.3672046103940976	3133	0.0016416412010546745	1194	0.015346846441562447
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	zionist	2.3661228963911047	164	8.593334087869985e-05	70	0.0008997313659207465
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	gas	2.3443033966193165	214	0.0001121325301709864	87	0.0011182375547872136
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	holocaust	2.3319602445774508	247	0.0001294239951038955	98	0.0012596239122890452
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	oven	2.329332003932683	116	6.078211915810477e-05	50	0.0006426652613719618
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	israel	2.3030897047944183	652	0.00034163742837141646	239	0.0030719399493579773
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	jew	2.2926611472634146	1251	0.0006555037160930092	447	0.0057454274366653384
/home/mamille3/hegemonic_hate/data/identity/jews_sents.txt	israeli	2.2848829905960275	82	4.2966670439349926e-05	36	0.0004627189881878125
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	hoes	1.2425703749648782	489	0.00025622807127856237	347	0.000835804214669207
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	sexist	1.2278702000435606	407	0.00021326140083921243	287	0.0006912847539194882
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	feminism	1.2192673959995244	203	0.00010636870852668335	149	0.000358889994195135
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	feminists	1.2042206347380582	379	0.00019858985483553197	262	0.0006310683119404387
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	feminist	1.1576050458691183	430	0.00022531302791366423	282	0.0006792414655236783
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	hoe	1.1361569558847981	443	0.00023212481712965875	284	0.0006840587808820023
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	chad	1.1064078457768984	120	6.28780543014877e-05	84	0.00020232724504960631
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	woman	1.1060022531188909	3201	0.0016772720984921843	1912	0.004605353482557705
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	sluts	1.099843731568939	126	6.602195701656208e-05	87	0.00020955321808709224
/home/mamille3/hegemonic_hate/data/identity/women_sents.txt	women	1.098980207542666	8212	0.004302954849365141	4851	0.011684398401614764
/home/mamille3/hegemonic_hate/data/identity/latinx_people_sents.txt	beaner	2.612456797417694	146	7.650163273347669e-05	113	0.0010154747569151134
/home/mamille3/hegemonic_hate/data/identity/latinx_people_sents.txt	latino	2.573222605905797	286	0.000149859362751879	200	0.001797300454717015
/home/mamille3/hegemonic_hate/data/identity/latinx_people_sents.txt	mexico	2.5573714648037393	294	0.00015405123303864485	202	0.0018152734592641851
/home/mamille3/hegemonic_hate/data/identity/latinx_people_sents.txt	latinos	2.5551143895642707	315	0.0001650548925414052	215	0.0019320979888207911
/home/mamille3/hegemonic_hate/data/identity/latinx_people_sents.txt	spic	2.4293993902951487	374	0.00019596993590630332	223	0.0020039900070094718
